rxn00001	0
rxn00003	0
rxn00007	0
rxn00010	0
rxn00011	1
rxn00012	0
rxn00013	0
rxn00015	0
rxn00020	0
rxn00022	0
rxn00048	1
rxn00055	0
rxn00056	0
rxn00065	0
rxn00066	0
rxn00068	0
rxn00077	0
rxn00085	0
rxn00100	0
rxn00102	0
rxn00105	0
rxn00113	0
rxn00117	0
rxn00119	0
rxn00121	1
rxn00124	0
rxn00125	0
rxn00126	0
rxn00134	0
rxn00138	1
rxn00145	0
rxn00148	0
rxn00149	0
rxn00156	0
rxn00157	0
rxn00159	0
rxn00162	0
rxn00165	0
rxn00171	0
rxn00173	0
rxn00179	1
rxn00181	0
rxn00184	0
rxn00187	0
rxn00193	1
rxn00194	1
rxn00199	0
rxn00206	0
rxn00209	0
rxn00211	0
rxn00213	1
rxn00214	0
rxn00222	0
rxn00223	0
rxn00225	0
rxn00227	0
rxn00231	0
rxn00239	0
rxn00247	0
rxn00251	0
rxn00256	0
rxn00258	0
rxn00260	0
rxn00262	0
rxn00276	0
rxn00283	0
rxn00290	0
rxn00293	1
rxn00295	0
rxn00299	0
rxn00300	1
rxn00302	0
rxn00303	0
rxn00305	0
rxn00310	1
rxn00313	0
rxn00327	0
rxn00328	0
rxn00330	0
rxn00337	0
rxn00338	0
rxn00342	1
rxn00358	0
rxn00364	0
rxn00365	0
rxn00368	0
rxn00374	0
rxn00390	0
rxn00392	1
rxn00401	1
rxn00404	0
rxn00409	0
rxn00412	0
rxn00414	0
rxn00420	0
rxn00423	0
rxn00428	0
rxn00438	0
rxn00440	0
rxn00454	0
rxn00459	0
rxn00461	1
rxn00465	0
rxn00470	1
rxn00484	0
rxn00488	1
rxn00497	0
rxn00508	0
rxn00509	0
rxn00515	0
rxn00519	0
rxn00521	1
rxn00527	0
rxn00529	0
rxn00532	0
rxn00539	0
rxn00541	0
rxn00542	0
rxn00543	0
rxn00545	0
rxn00548	0
rxn00552	0
rxn00554	0
rxn00555	0
rxn00556	0
rxn00557	0
rxn00558	0
rxn00559	0
rxn00566	0
rxn00568	0
rxn00569	0
rxn00572	0
rxn00575	0
rxn00577	0
rxn00586	1
rxn00589	0
rxn00593	0
rxn00604	0
rxn00608	0
rxn00612	0
rxn00623	0
rxn00626	0
rxn00627	0
rxn00646	0
rxn00649	0
rxn00655	0
rxn00658	0
rxn00669	0
rxn00670	0
rxn00674	0
rxn00678	0
rxn00679	0
rxn00686	0
rxn00689	0
rxn00690	0
rxn00692	0
rxn00696	0
rxn00704	0
rxn00707	0
rxn00709	0
rxn00710	1
rxn00711	0
rxn00712	0
rxn00715	0
rxn00726	0
rxn00727	0
rxn00735	0
rxn00737	0
rxn00740	1
rxn00741	0
rxn00747	0
rxn00748	0
rxn00751	0
rxn00758	0
rxn00763	0
rxn00770	1
rxn00771	0
rxn00775	0
rxn00777	0
rxn00778	0
rxn00780	0
rxn00781	0
rxn00783	0
rxn00784	0
rxn00785	0
rxn00786	0
rxn00787	0
rxn00789	0
rxn00790	0
rxn00791	1
rxn00799	0
rxn00800	0
rxn00802	0
rxn00806	0
rxn00808	0
rxn00816	0
rxn00818	0
rxn00827	0
rxn00829	0
rxn00830	0
rxn00834	0
rxn00837	0
rxn00839	0
rxn00867	0
rxn00881	0
rxn00882	0
rxn00892	0
rxn00898	1
rxn00902	1
rxn00903	0
rxn00905	0
rxn00908	0
rxn00910	0
rxn00915	0
rxn00931	1
rxn00933	1
rxn00938	0
rxn00947	0
rxn00950	0
rxn00958	0
rxn00973	0
rxn00974	0
rxn00980	0
rxn00988	0
rxn00989	0
rxn01000	1
rxn01018	1
rxn01021	0
rxn01027	0
rxn01044	0
rxn01051	0
rxn01069	0
rxn01073	0
rxn01100	0
rxn01101	0
rxn01102	0
rxn01106	0
rxn01107	0
rxn01115	0
rxn01116	0
rxn01119	0
rxn01127	0
rxn01129	0
rxn01133	0
rxn01137	0
rxn01138	0
rxn01157	0
rxn01161	0
rxn01169	0
rxn01171	0
rxn01180	0
rxn01188	0
rxn01208	0
rxn01210	0
rxn01211	0
rxn01213	0
rxn01215	0
rxn01217	0
rxn01219	0
rxn01225	0
rxn01255	0
rxn01257	0
rxn01265	0
rxn01268	0
rxn01269	0
rxn01270	0
rxn01274	0
rxn01275	0
rxn01280	0
rxn01292	0
rxn01300	0
rxn01301	1
rxn01304	1
rxn01313	0
rxn01314	0
rxn01331	0
rxn01332	0
rxn01333	0
